#    L    TT             EE             TE             PP             TP          
  1814   0.205479E+03   0.113337E+02  -0.153787E+02   0.234715E+05   0.132500E+02
  1815   0.205437E+03   0.113064E+02  -0.155702E+02   0.234283E+05   0.132530E+02
  1816   0.205410E+03   0.112776E+02  -0.157597E+02   0.233853E+05   0.132551E+02
  1817   0.205390E+03   0.112475E+02  -0.159468E+02   0.233424E+05   0.132564E+02
  1818   0.205382E+03   0.112160E+02  -0.161316E+02   0.232995E+05   0.132569E+02
  1819   0.205371E+03   0.111833E+02  -0.163142E+02   0.232567E+05   0.132567E+02
  1820   0.205395E+03   0.111490E+02  -0.164943E+02   0.232141E+05   0.132557E+02
  1821   0.205436E+03   0.111136E+02  -0.166719E+02   0.231715E+05   0.132540E+02
  1822   0.205480E+03   0.110768E+02  -0.168471E+02   0.231290E+05   0.132517E+02
  1823   0.205563E+03   0.110389E+02  -0.170196E+02   0.230866E+05   0.132487E+02
  1824   0.205633E+03   0.109995E+02  -0.171894E+02   0.230442E+05   0.132450E+02
  1825   0.205717E+03   0.109588E+02  -0.173565E+02   0.230020E+05   0.132408E+02
  1826   0.205809E+03   0.109176E+02  -0.175208E+02   0.229598E+05   0.132360E+02
  1827   0.205922E+03   0.108750E+02  -0.176821E+02   0.229178E+05   0.132307E+02
  1828   0.206033E+03   0.108311E+02  -0.178405E+02   0.228758E+05   0.132248E+02
  1829   0.206157E+03   0.107853E+02  -0.179958E+02   0.228339E+05   0.132185E+02
  1830   0.206292E+03   0.107398E+02  -0.181480E+02   0.227921E+05   0.132117E+02
  1831   0.206438E+03   0.106924E+02  -0.182969E+02   0.227504E+05   0.132044E+02
  1832   0.206587E+03   0.106441E+02  -0.184425E+02   0.227087E+05   0.131968E+02
  1833   0.206753E+03   0.105947E+02  -0.185846E+02   0.226672E+05   0.131888E+02
  1834   0.206927E+03   0.105437E+02  -0.187234E+02   0.226257E+05   0.131804E+02
  1835   0.207102E+03   0.104925E+02  -0.188583E+02   0.225844E+05   0.131717E+02
  1836   0.207284E+03   0.104413E+02  -0.189898E+02   0.225431E+05   0.131627E+02
  1837   0.207480E+03   0.103870E+02  -0.191173E+02   0.225018E+05   0.131534E+02
  1838   0.207681E+03   0.103328E+02  -0.192411E+02   0.224607E+05   0.131439E+02
  1839   0.207881E+03   0.102779E+02  -0.193607E+02   0.224197E+05   0.131342E+02
  1840   0.208099E+03   0.102209E+02  -0.194763E+02   0.223787E+05   0.131242E+02
  1841   0.208321E+03   0.101641E+02  -0.195876E+02   0.223379E+05   0.131142E+02
  1842   0.208546E+03   0.101060E+02  -0.196946E+02   0.222971E+05   0.131039E+02
  1843   0.208773E+03   0.100468E+02  -0.197972E+02   0.222564E+05   0.130936E+02
  1844   0.209009E+03   0.998712E+01  -0.198952E+02   0.222157E+05   0.130832E+02
  1845   0.209267E+03   0.992638E+01  -0.199885E+02   0.221752E+05   0.130727E+02
  1846   0.209503E+03   0.986534E+01  -0.200768E+02   0.221348E+05   0.130622E+02
  1847   0.209754E+03   0.980333E+01  -0.201605E+02   0.220944E+05   0.130517E+02
  1848   0.210002E+03   0.974038E+01  -0.202389E+02   0.220541E+05   0.130413E+02
  1849   0.210256E+03   0.967655E+01  -0.203121E+02   0.220139E+05   0.130309E+02
  1850   0.210515E+03   0.961191E+01  -0.203800E+02   0.219738E+05   0.130205E+02
  1851   0.210754E+03   0.954723E+01  -0.204424E+02   0.219337E+05   0.130103E+02
  1852   0.211027E+03   0.948259E+01  -0.204995E+02   0.218938E+05   0.130002E+02
  1853   0.211280E+03   0.941581E+01  -0.205513E+02   0.218539E+05   0.129901E+02
  1854   0.211542E+03   0.934843E+01  -0.205979E+02   0.218141E+05   0.129801E+02
  1855   0.211806E+03   0.927976E+01  -0.206394E+02   0.217744E+05   0.129702E+02
  1856   0.212079E+03   0.921135E+01  -0.206756E+02   0.217347E+05   0.129604E+02
  1857   0.212344E+03   0.914326E+01  -0.207069E+02   0.216952E+05   0.129506E+02
  1858   0.212610E+03   0.907331E+01  -0.207333E+02   0.216557E+05   0.129408E+02
  1859   0.212882E+03   0.900379E+01  -0.207549E+02   0.216163E+05   0.129311E+02
  1860   0.213146E+03   0.893252E+01  -0.207716E+02   0.215770E+05   0.129214E+02
  1861   0.213423E+03   0.886180E+01  -0.207837E+02   0.215378E+05   0.129117E+02
  1862   0.213698E+03   0.879019E+01  -0.207909E+02   0.214986E+05   0.129020E+02
  1863   0.213955E+03   0.871850E+01  -0.207935E+02   0.214596E+05   0.128922E+02
  1864   0.214232E+03   0.864752E+01  -0.207916E+02   0.214206E+05   0.128825E+02
  1865   0.214497E+03   0.857508E+01  -0.207852E+02   0.213817E+05   0.128727E+02
  1866   0.214773E+03   0.850198E+01  -0.207744E+02   0.213428E+05   0.128629E+02
  1867   0.215030E+03   0.842902E+01  -0.207589E+02   0.213041E+05   0.128530E+02
  1868   0.215295E+03   0.835551E+01  -0.207393E+02   0.212654E+05   0.128430E+02
  1869   0.215563E+03   0.828152E+01  -0.207153E+02   0.212268E+05   0.128330E+02
  1870   0.215824E+03   0.820784E+01  -0.206871E+02   0.211883E+05   0.128229E+02
  1871   0.216078E+03   0.813452E+01  -0.206546E+02   0.211499E+05   0.128127E+02
  1872   0.216340E+03   0.806015E+01  -0.206180E+02   0.211115E+05   0.128024E+02
  1873   0.216593E+03   0.798626E+01  -0.205773E+02   0.210732E+05   0.127920E+02
  1874   0.216846E+03   0.791142E+01  -0.205325E+02   0.210350E+05   0.127815E+02
  1875   0.217097E+03   0.783718E+01  -0.204837E+02   0.209969E+05   0.127708E+02
  1876   0.217338E+03   0.776284E+01  -0.204308E+02   0.209589E+05   0.127600E+02
  1877   0.217577E+03   0.768848E+01  -0.203740E+02   0.209209E+05   0.127490E+02
  1878   0.217805E+03   0.761339E+01  -0.203132E+02   0.208830E+05   0.127378E+02
  1879   0.218037E+03   0.753839E+01  -0.202484E+02   0.208452E+05   0.127265E+02
  1880   0.218265E+03   0.746352E+01  -0.201799E+02   0.208075E+05   0.127150E+02
  1881   0.218488E+03   0.738885E+01  -0.201075E+02   0.207698E+05   0.127033E+02
  1882   0.218698E+03   0.731517E+01  -0.200311E+02   0.207322E+05   0.126914E+02
  1883   0.218910E+03   0.724031E+01  -0.199511E+02   0.206947E+05   0.126793E+02
  1884   0.219115E+03   0.716730E+01  -0.198673E+02   0.206573E+05   0.126669E+02
  1885   0.219314E+03   0.709323E+01  -0.197798E+02   0.206199E+05   0.126544E+02
  1886   0.219498E+03   0.702038E+01  -0.196885E+02   0.205827E+05   0.126415E+02
  1887   0.219674E+03   0.694732E+01  -0.195936E+02   0.205455E+05   0.126284E+02
  1888   0.219856E+03   0.687411E+01  -0.194950E+02   0.205084E+05   0.126151E+02
  1889   0.220014E+03   0.680156E+01  -0.193929E+02   0.204713E+05   0.126015E+02
  1890   0.220170E+03   0.672970E+01  -0.192872E+02   0.204343E+05   0.125876E+02
  1891   0.220324E+03   0.665861E+01  -0.191778E+02   0.203974E+05   0.125733E+02
  1892   0.220460E+03   0.658760E+01  -0.190650E+02   0.203606E+05   0.125588E+02
  1893   0.220584E+03   0.651746E+01  -0.189485E+02   0.203239E+05   0.125440E+02
  1894   0.220705E+03   0.644752E+01  -0.188284E+02   0.202872E+05   0.125288E+02
  1895   0.220805E+03   0.637856E+01  -0.187049E+02   0.202506E+05   0.125133E+02
  1896   0.220901E+03   0.631065E+01  -0.185779E+02   0.202141E+05   0.124975E+02
  1897   0.220990E+03   0.624236E+01  -0.184475E+02   0.201776E+05   0.124813E+02
  1898   0.221059E+03   0.617524E+01  -0.183137E+02   0.201413E+05   0.124647E+02
  1899   0.221121E+03   0.610932E+01  -0.181765E+02   0.201050E+05   0.124478E+02
  1900   0.221160E+03   0.604320E+01  -0.180359E+02   0.200687E+05   0.124304E+02
  1901   0.221192E+03   0.597840E+01  -0.178921E+02   0.200326E+05   0.124127E+02
  1902   0.221215E+03   0.591420E+01  -0.177450E+02   0.199965E+05   0.123946E+02
  1903   0.221217E+03   0.585061E+01  -0.175943E+02   0.199605E+05   0.123761E+02
  1904   0.221225E+03   0.578912E+01  -0.174401E+02   0.199246E+05   0.123572E+02
  1905   0.221189E+03   0.572751E+01  -0.172837E+02   0.198887E+05   0.123380E+02
  1906   0.221153E+03   0.566654E+01  -0.171246E+02   0.198529E+05   0.123184E+02
  1907   0.221110E+03   0.560769E+01  -0.169613E+02   0.198172E+05   0.122985E+02
  1908   0.221053E+03   0.554876E+01  -0.167964E+02   0.197816E+05   0.122782E+02
  1909   0.220973E+03   0.549049E+01  -0.166279E+02   0.197460E+05   0.122576E+02
  1910   0.220887E+03   0.543437E+01  -0.164573E+02   0.197105E+05   0.122367E+02
  1911   0.220794E+03   0.537819E+01  -0.162848E+02   0.196751E+05   0.122154E+02
  1912   0.220687E+03   0.532270E+01  -0.161085E+02   0.196397E+05   0.121939E+02
  1913   0.220573E+03   0.526791E+01  -0.159300E+02   0.196044E+05   0.121721E+02
  1914   0.220438E+03   0.521383E+01  -0.157495E+02   0.195692E+05   0.121500E+02
  1915   0.220297E+03   0.516121E+01  -0.155671E+02   0.195341E+05   0.121276E+02
  1916   0.220135E+03   0.510931E+01  -0.153824E+02   0.194990E+05   0.121050E+02
  1917   0.219975E+03   0.505741E+01  -0.151961E+02   0.194640E+05   0.120821E+02
  1918   0.219793E+03   0.500773E+01  -0.150079E+02   0.194291E+05   0.120589E+02
  1919   0.219606E+03   0.495807E+01  -0.148178E+02   0.193943E+05   0.120356E+02
  1920   0.219406E+03   0.490917E+01  -0.146261E+02   0.193595E+05   0.120119E+02
  1921   0.219185E+03   0.486178E+01  -0.144322E+02   0.193248E+05   0.119881E+02
  1922   0.218966E+03   0.481443E+01  -0.142370E+02   0.192901E+05   0.119641E+02
  1923   0.218727E+03   0.476862E+01  -0.140399E+02   0.192555E+05   0.119398E+02
  1924   0.218468E+03   0.472360E+01  -0.138420E+02   0.192210E+05   0.119153E+02
  1925   0.218219E+03   0.467865E+01  -0.136433E+02   0.191866E+05   0.118907E+02
  1926   0.217942E+03   0.463601E+01  -0.134426E+02   0.191523E+05   0.118659E+02
  1927   0.217646E+03   0.459419E+01  -0.132423E+02   0.191180E+05   0.118409E+02
  1928   0.217360E+03   0.455320E+01  -0.130381E+02   0.190837E+05   0.118158E+02
  1929   0.217047E+03   0.451307E+01  -0.128355E+02   0.190496E+05   0.117905E+02
  1930   0.216730E+03   0.447378E+01  -0.126308E+02   0.190155E+05   0.117650E+02
  1931   0.216408E+03   0.443462E+01  -0.124257E+02   0.189815E+05   0.117395E+02
  1932   0.216067E+03   0.439781E+01  -0.122198E+02   0.189476E+05   0.117138E+02
  1933   0.215715E+03   0.436114E+01  -0.120139E+02   0.189137E+05   0.116880E+02
  1934   0.215351E+03   0.432611E+01  -0.118074E+02   0.188799E+05   0.116620E+02
  1935   0.214975E+03   0.429123E+01  -0.116006E+02   0.188461E+05   0.116360E+02
  1936   0.214589E+03   0.425875E+01  -0.113937E+02   0.188125E+05   0.116099E+02
  1937   0.214184E+03   0.422496E+01  -0.111860E+02   0.187789E+05   0.115837E+02
  1938   0.213775E+03   0.419433E+01  -0.109785E+02   0.187453E+05   0.115575E+02
  1939   0.213356E+03   0.416388E+01  -0.107715E+02   0.187119E+05   0.115311E+02
  1940   0.212918E+03   0.413513E+01  -0.105650E+02   0.186785E+05   0.115047E+02
  1941   0.212477E+03   0.410733E+01  -0.103577E+02   0.186451E+05   0.114783E+02
  1942   0.212011E+03   0.408050E+01  -0.101515E+02   0.186119E+05   0.114519E+02
  1943   0.211542E+03   0.405538E+01  -0.994635E+01   0.185787E+05   0.114254E+02
  1944   0.211062E+03   0.402976E+01  -0.974106E+01   0.185456E+05   0.113989E+02
  1945   0.210558E+03   0.400736E+01  -0.953579E+01   0.185125E+05   0.113723E+02
  1946   0.210051E+03   0.398521E+01  -0.933296E+01   0.184795E+05   0.113458E+02
  1947   0.209519E+03   0.396482E+01  -0.912978E+01   0.184466E+05   0.113193E+02
  1948   0.208992E+03   0.394545E+01  -0.892866E+01   0.184137E+05   0.112928E+02
  1949   0.208441E+03   0.392636E+01  -0.872757E+01   0.183809E+05   0.112663E+02
  1950   0.207880E+03   0.390980E+01  -0.852892E+01   0.183482E+05   0.112399E+02
  1951   0.207310E+03   0.389502E+01  -0.833065E+01   0.183155E+05   0.112135E+02
  1952   0.206723E+03   0.387976E+01  -0.813433E+01   0.182829E+05   0.111871E+02
  1953   0.206128E+03   0.386696E+01  -0.793930E+01   0.182504E+05   0.111608E+02
  1954   0.205518E+03   0.385509E+01  -0.774565E+01   0.182180E+05   0.111344E+02
  1955   0.204892E+03   0.384486E+01  -0.755419E+01   0.181856E+05   0.111081E+02
  1956   0.204253E+03   0.383549E+01  -0.736352E+01   0.181532E+05   0.110817E+02
  1957   0.203637E+03   0.382695E+01  -0.717445E+01   0.181210E+05   0.110554E+02
  1958   0.202956E+03   0.381993E+01  -0.698707E+01   0.180888E+05   0.110290E+02
  1959   0.202292E+03   0.381365E+01  -0.680145E+01   0.180566E+05   0.110025E+02
  1960   0.201608E+03   0.380958E+01  -0.661767E+01   0.180246E+05   0.109760E+02
  1961   0.200921E+03   0.380617E+01  -0.643507E+01   0.179926E+05   0.109494E+02
  1962   0.200222E+03   0.380414E+01  -0.625372E+01   0.179606E+05   0.109228E+02
  1963   0.199512E+03   0.380271E+01  -0.607370E+01   0.179287E+05   0.108961E+02
  1964   0.198793E+03   0.380258E+01  -0.589584E+01   0.178969E+05   0.108692E+02
  1965   0.198071E+03   0.380297E+01  -0.571947E+01   0.178652E+05   0.108423E+02
  1966   0.197333E+03   0.380385E+01  -0.554540E+01   0.178335E+05   0.108152E+02
  1967   0.196595E+03   0.380666E+01  -0.537298E+01   0.178019E+05   0.107880E+02
  1968   0.195833E+03   0.380988E+01  -0.520228E+01   0.177703E+05   0.107607E+02
  1969   0.195079E+03   0.381421E+01  -0.503339E+01   0.177388E+05   0.107332E+02
  1970   0.194303E+03   0.382111E+01  -0.486637E+01   0.177074E+05   0.107056E+02
  1971   0.193528E+03   0.382756E+01  -0.470131E+01   0.176760E+05   0.106778E+02
  1972   0.192740E+03   0.383428E+01  -0.453755E+01   0.176447E+05   0.106498E+02
  1973   0.191947E+03   0.384344E+01  -0.437664E+01   0.176135E+05   0.106216E+02
  1974   0.191156E+03   0.385205E+01  -0.421792E+01   0.175823E+05   0.105932E+02
  1975   0.190346E+03   0.386229E+01  -0.406148E+01   0.175512E+05   0.105646E+02
  1976   0.189533E+03   0.387263E+01  -0.390664E+01   0.175202E+05   0.105357E+02
  1977   0.188716E+03   0.388454E+01  -0.375422E+01   0.174892E+05   0.105067E+02
  1978   0.187890E+03   0.389723E+01  -0.360357E+01   0.174583E+05   0.104773E+02
  1979   0.187061E+03   0.391065E+01  -0.345550E+01   0.174274E+05   0.104478E+02
  1980   0.186230E+03   0.392478E+01  -0.331009E+01   0.173966E+05   0.104179E+02
  1981   0.185384E+03   0.393958E+01  -0.316667E+01   0.173659E+05   0.103878E+02
  1982   0.184537E+03   0.395500E+01  -0.302608E+01   0.173352E+05   0.103573E+02
  1983   0.183691E+03   0.397101E+01  -0.288838E+01   0.173046E+05   0.103266E+02
  1984   0.182837E+03   0.398832E+01  -0.275291E+01   0.172741E+05   0.102956E+02
  1985   0.181984E+03   0.400541E+01  -0.262049E+01   0.172436E+05   0.102642E+02
  1986   0.181119E+03   0.402371E+01  -0.249046E+01   0.172132E+05   0.102325E+02
  1987   0.180247E+03   0.404320E+01  -0.236363E+01   0.171828E+05   0.102005E+02
  1988   0.179379E+03   0.406309E+01  -0.223935E+01   0.171525E+05   0.101681E+02
  1989   0.178506E+03   0.408409E+01  -0.211695E+01   0.171223E+05   0.101353E+02
  1990   0.177637E+03   0.410542E+01  -0.199948E+01   0.170921E+05   0.101022E+02
  1991   0.176750E+03   0.412630E+01  -0.188404E+01   0.170620E+05   0.100686E+02
  1992   0.175860E+03   0.414891E+01  -0.177220E+01   0.170319E+05   0.100347E+02
  1993   0.174975E+03   0.417249E+01  -0.166329E+01   0.170020E+05   0.100004E+02
  1994   0.174089E+03   0.419550E+01  -0.155814E+01   0.169720E+05   0.996562E+01
  1995   0.173209E+03   0.421939E+01  -0.145682E+01   0.169422E+05   0.993043E+01
  1996   0.172314E+03   0.424339E+01  -0.135867E+01   0.169123E+05   0.989480E+01
  1997   0.171418E+03   0.426820E+01  -0.126302E+01   0.168826E+05   0.985872E+01
  1998   0.170531E+03   0.429452E+01  -0.117145E+01   0.168529E+05   0.982217E+01
  1999   0.169637E+03   0.432010E+01  -0.108476E+01   0.168233E+05   0.978515E+01
  2000   0.168737E+03   0.434711E+01  -0.100080E+01   0.167937E+05   0.974765E+01
  2001   0.167847E+03   0.437478E+01  -0.921127E+00   0.167642E+05   0.970965E+01
  2002   0.166952E+03   0.440232E+01  -0.845676E+00   0.167348E+05   0.967117E+01
  2003   0.166060E+03   0.443044E+01  -0.773631E+00   0.167054E+05   0.963222E+01
  2004   0.165170E+03   0.445910E+01  -0.705658E+00   0.166760E+05   0.959281E+01
  2005   0.164270E+03   0.448750E+01  -0.640936E+00   0.166468E+05   0.955295E+01
  2006   0.163381E+03   0.451784E+01  -0.580876E+00   0.166176E+05   0.951265E+01
  2007   0.162482E+03   0.454711E+01  -0.523172E+00   0.165884E+05   0.947192E+01
  2008   0.161594E+03   0.457674E+01  -0.469975E+00   0.165593E+05   0.943079E+01
  2009   0.160705E+03   0.460744E+01  -0.418980E+00   0.165303E+05   0.938924E+01
  2010   0.159806E+03   0.463843E+01  -0.372340E+00   0.165013E+05   0.934731E+01
  2011   0.158920E+03   0.466891E+01  -0.329234E+00   0.164724E+05   0.930500E+01
  2012   0.158034E+03   0.470034E+01  -0.289585E+00   0.164436E+05   0.926232E+01
  2013   0.157139E+03   0.473118E+01  -0.253318E+00   0.164148E+05   0.921929E+01
  2014   0.156259E+03   0.476362E+01  -0.218869E+00   0.163860E+05   0.917591E+01
  2015   0.155379E+03   0.479540E+01  -0.189877E+00   0.163573E+05   0.913220E+01
  2016   0.154507E+03   0.482796E+01  -0.162549E+00   0.163287E+05   0.908817E+01
  2017   0.153620E+03   0.486050E+01  -0.139038E+00   0.163002E+05   0.904383E+01
  2018   0.152743E+03   0.489315E+01  -0.118525E+00   0.162717E+05   0.899919E+01
  2019   0.151867E+03   0.492585E+01  -0.994465E-01   0.162432E+05   0.895426E+01
  2020   0.151000E+03   0.495857E+01  -0.854402E-01   0.162148E+05   0.890906E+01
  2021   0.150136E+03   0.499185E+01  -0.734581E-01   0.161865E+05   0.886360E+01
  2022   0.149267E+03   0.502507E+01  -0.649092E-01   0.161582E+05   0.881788E+01
  2023   0.148401E+03   0.505832E+01  -0.589738E-01   0.161300E+05   0.877193E+01
  2024   0.147546E+03   0.509158E+01  -0.563180E-01   0.161018E+05   0.872575E+01
  2025   0.146680E+03   0.512486E+01  -0.561223E-01   0.160737E+05   0.867935E+01
  2026   0.145834E+03   0.515813E+01  -0.590527E-01   0.160457E+05   0.863275E+01
  2027   0.144992E+03   0.519149E+01  -0.642897E-01   0.160177E+05   0.858595E+01
  2028   0.144140E+03   0.522476E+01  -0.724993E-01   0.159898E+05   0.853897E+01
  2029   0.143309E+03   0.525796E+01  -0.836049E-01   0.159619E+05   0.849183E+01
  2030   0.142468E+03   0.529106E+01  -0.975296E-01   0.159341E+05   0.844452E+01
  2031   0.141634E+03   0.532409E+01  -0.114197E+00   0.159063E+05   0.839707E+01
  2032   0.140814E+03   0.535693E+01  -0.133529E+00   0.158786E+05   0.834948E+01
  2033   0.139993E+03   0.538976E+01  -0.155451E+00   0.158510E+05   0.830177E+01
  2034   0.139188E+03   0.542240E+01  -0.179885E+00   0.158234E+05   0.825395E+01
  2035   0.138375E+03   0.545480E+01  -0.206754E+00   0.157958E+05   0.820603E+01
  2036   0.137570E+03   0.548699E+01  -0.236725E+00   0.157684E+05   0.815802E+01
  2037   0.136782E+03   0.551900E+01  -0.268978E+00   0.157409E+05   0.810993E+01
  2038   0.135980E+03   0.555065E+01  -0.304178E+00   0.157136E+05   0.806177E+01
  2039   0.135202E+03   0.558212E+01  -0.340765E+00   0.156863E+05   0.801357E+01
  2040   0.134434E+03   0.561321E+01  -0.380889E+00   0.156590E+05   0.796532E+01
  2041   0.133661E+03   0.564389E+01  -0.422987E+00   0.156318E+05   0.791704E+01
  2042   0.132906E+03   0.567434E+01  -0.468470E+00   0.156047E+05   0.786874E+01
  2043   0.132147E+03   0.570436E+01  -0.515031E+00   0.155776E+05   0.782044E+01
  2044   0.131415E+03   0.573391E+01  -0.564822E+00   0.155505E+05   0.777214E+01
  2045   0.130679E+03   0.576303E+01  -0.617025E+00   0.155235E+05   0.772385E+01
  2046   0.129962E+03   0.579168E+01  -0.672304E+00   0.154966E+05   0.767560E+01
  2047   0.129243E+03   0.581981E+01  -0.729840E+00   0.154697E+05   0.762738E+01
  2048   0.128537E+03   0.584745E+01  -0.788815E+00   0.154429E+05   0.757922E+01
  2049   0.127844E+03   0.587457E+01  -0.851378E+00   0.154162E+05   0.753111E+01
  2050   0.127157E+03   0.590104E+01  -0.915226E+00   0.153894E+05   0.748308E+01
  2051   0.126470E+03   0.592692E+01  -0.982501E+00   0.153628E+05   0.743514E+01
  2052   0.125811E+03   0.595224E+01  -0.105159E+01   0.153362E+05   0.738731E+01
