#    L    TT             EE             TE             PP             TP          
   321   0.214696E+04   0.117428E+02   0.765159E+02   0.129387E+07   0.670189E+03
   322   0.212418E+04   0.118753E+02   0.756474E+02   0.128658E+07   0.663482E+03
   323   0.210165E+04   0.120068E+02   0.747506E+02   0.127935E+07   0.656831E+03
   324   0.207938E+04   0.121380E+02   0.738183E+02   0.127216E+07   0.650236E+03
   325   0.205744E+04   0.122652E+02   0.728732E+02   0.126503E+07   0.643698E+03
   326   0.203567E+04   0.123929E+02   0.718857E+02   0.125795E+07   0.637216E+03
   327   0.201423E+04   0.125189E+02   0.708785E+02   0.125092E+07   0.630792E+03
   328   0.199310E+04   0.126424E+02   0.698519E+02   0.124394E+07   0.624425E+03
   329   0.197222E+04   0.127650E+02   0.687911E+02   0.123701E+07   0.618116E+03
   330   0.195165E+04   0.128850E+02   0.677041E+02   0.123013E+07   0.611865E+03
   331   0.193146E+04   0.130034E+02   0.665983E+02   0.122329E+07   0.605673E+03
   332   0.191151E+04   0.131207E+02   0.654742E+02   0.121651E+07   0.599540E+03
   333   0.189187E+04   0.132357E+02   0.643246E+02   0.120977E+07   0.593466E+03
   334   0.187260E+04   0.133489E+02   0.631497E+02   0.120308E+07   0.587451E+03
   335   0.185356E+04   0.134590E+02   0.619499E+02   0.119644E+07   0.581497E+03
   336   0.183489E+04   0.135673E+02   0.607328E+02   0.118984E+07   0.575602E+03
   337   0.181659E+04   0.136740E+02   0.594838E+02   0.118329E+07   0.569768E+03
   338   0.179858E+04   0.137775E+02   0.582256E+02   0.117678E+07   0.563995E+03
   339   0.178101E+04   0.138801E+02   0.569435E+02   0.117032E+07   0.558284E+03
   340   0.176372E+04   0.139795E+02   0.556527E+02   0.116390E+07   0.552633E+03
   341   0.174672E+04   0.140758E+02   0.543311E+02   0.115753E+07   0.547045E+03
   342   0.173015E+04   0.141712E+02   0.529940E+02   0.115120E+07   0.541519E+03
   343   0.171393E+04   0.142627E+02   0.516415E+02   0.114492E+07   0.536055E+03
   344   0.169813E+04   0.143518E+02   0.502739E+02   0.113868E+07   0.530654E+03
   345   0.168261E+04   0.144378E+02   0.488916E+02   0.113248E+07   0.525316E+03
   346   0.166751E+04   0.145221E+02   0.475022E+02   0.112632E+07   0.520042E+03
   347   0.165275E+04   0.146026E+02   0.460911E+02   0.112021E+07   0.514832E+03
   348   0.163840E+04   0.146800E+02   0.446662E+02   0.111413E+07   0.509686E+03
   349   0.162439E+04   0.147550E+02   0.432275E+02   0.110810E+07   0.504604E+03
   350   0.161078E+04   0.148262E+02   0.417829E+02   0.110211E+07   0.499588E+03
   351   0.159773E+04   0.148950E+02   0.403251E+02   0.109615E+07   0.494636E+03
   352   0.158486E+04   0.149608E+02   0.388541E+02   0.109024E+07   0.489747E+03
   353   0.157246E+04   0.150228E+02   0.373848E+02   0.108437E+07   0.484919E+03
   354   0.156038E+04   0.150819E+02   0.358948E+02   0.107853E+07   0.480150E+03
   355   0.154876E+04   0.151381E+02   0.343990E+02   0.107273E+07   0.475438E+03
   356   0.153753E+04   0.151913E+02   0.329047E+02   0.106698E+07   0.470781E+03
   357   0.152668E+04   0.152411E+02   0.313971E+02   0.106126E+07   0.466177E+03
   358   0.151628E+04   0.152865E+02   0.298909E+02   0.105558E+07   0.461624E+03
   359   0.150618E+04   0.153292E+02   0.283713E+02   0.104993E+07   0.457119E+03
   360   0.149653E+04   0.153693E+02   0.268493E+02   0.104433E+07   0.452661E+03
   361   0.148724E+04   0.154059E+02   0.253205E+02   0.103876E+07   0.448247E+03
   362   0.147839E+04   0.154392E+02   0.237877E+02   0.103323E+07   0.443876E+03
   363   0.146989E+04   0.154699E+02   0.222533E+02   0.102774E+07   0.439545E+03
   364   0.146183E+04   0.154959E+02   0.207133E+02   0.102228E+07   0.435252E+03
   365   0.145412E+04   0.155195E+02   0.191738E+02   0.101686E+07   0.430996E+03
   366   0.144683E+04   0.155398E+02   0.176317E+02   0.101147E+07   0.426774E+03
   367   0.143995E+04   0.155556E+02   0.160892E+02   0.100612E+07   0.422584E+03
   368   0.143334E+04   0.155690E+02   0.145478E+02   0.100081E+07   0.418424E+03
   369   0.142729E+04   0.155794E+02   0.130051E+02   0.995529E+06   0.414292E+03
   370   0.142157E+04   0.155861E+02   0.114663E+02   0.990285E+06   0.410186E+03
   371   0.141618E+04   0.155890E+02   0.992775E+01   0.985076E+06   0.406104E+03
   372   0.141119E+04   0.155891E+02   0.839377E+01   0.979901E+06   0.402043E+03
   373   0.140659E+04   0.155856E+02   0.686137E+01   0.974761E+06   0.398003E+03
   374   0.140238E+04   0.155793E+02   0.533423E+01   0.969654E+06   0.393980E+03
   375   0.139848E+04   0.155695E+02   0.381230E+01   0.964582E+06   0.389972E+03
   376   0.139504E+04   0.155569E+02   0.229554E+01   0.959542E+06   0.385978E+03
   377   0.139198E+04   0.155403E+02   0.786891E+00   0.954536E+06   0.381996E+03
   378   0.138922E+04   0.155202E+02  -0.716672E+00   0.949563E+06   0.378023E+03
   379   0.138683E+04   0.154975E+02  -0.221073E+01   0.944623E+06   0.374057E+03
   380   0.138488E+04   0.154723E+02  -0.369755E+01   0.939715E+06   0.370097E+03
   381   0.138322E+04   0.154410E+02  -0.517420E+01   0.934839E+06   0.366140E+03
   382   0.138184E+04   0.154086E+02  -0.663998E+01   0.929995E+06   0.362184E+03
   383   0.138089E+04   0.153723E+02  -0.809642E+01   0.925182E+06   0.358227E+03
   384   0.138037E+04   0.153322E+02  -0.953984E+01   0.920401E+06   0.354267E+03
   385   0.138005E+04   0.152906E+02  -0.109718E+02   0.915651E+06   0.350301E+03
   386   0.138015E+04   0.152452E+02  -0.123900E+02   0.910932E+06   0.346329E+03
   387   0.138051E+04   0.151960E+02  -0.137946E+02   0.906244E+06   0.342348E+03
   388   0.138121E+04   0.151440E+02  -0.151842E+02   0.901585E+06   0.338355E+03
   389   0.138224E+04   0.150868E+02  -0.165587E+02   0.896957E+06   0.334349E+03
   390   0.138360E+04   0.150298E+02  -0.179159E+02   0.892359E+06   0.330328E+03
   391   0.138528E+04   0.149685E+02  -0.192575E+02   0.887790E+06   0.326289E+03
   392   0.138721E+04   0.149059E+02  -0.205805E+02   0.883251E+06   0.322230E+03
   393   0.138953E+04   0.148392E+02  -0.218855E+02   0.878740E+06   0.318150E+03
   394   0.139209E+04   0.147698E+02  -0.231706E+02   0.874259E+06   0.314046E+03
   395   0.139488E+04   0.146971E+02  -0.244371E+02   0.869806E+06   0.309917E+03
   396   0.139806E+04   0.146217E+02  -0.256817E+02   0.865381E+06   0.305760E+03
   397   0.140138E+04   0.145439E+02  -0.269055E+02   0.860984E+06   0.301573E+03
   398   0.140508E+04   0.144629E+02  -0.281074E+02   0.856615E+06   0.297354E+03
   399   0.140899E+04   0.143794E+02  -0.292866E+02   0.852273E+06   0.293101E+03
   400   0.141312E+04   0.142935E+02  -0.304421E+02   0.847958E+06   0.288811E+03
   401   0.141754E+04   0.142046E+02  -0.315734E+02   0.843671E+06   0.284485E+03
   402   0.142224E+04   0.141126E+02  -0.326802E+02   0.839410E+06   0.280123E+03
   403   0.142715E+04   0.140190E+02  -0.337621E+02   0.835176E+06   0.275729E+03
   404   0.143227E+04   0.139225E+02  -0.348181E+02   0.830969E+06   0.271306E+03
   405   0.143768E+04   0.138231E+02  -0.358494E+02   0.826787E+06   0.266856E+03
   406   0.144321E+04   0.137222E+02  -0.368543E+02   0.822632E+06   0.262382E+03
   407   0.144903E+04   0.136185E+02  -0.378347E+02   0.818503E+06   0.257888E+03
   408   0.145505E+04   0.135126E+02  -0.387865E+02   0.814400E+06   0.253376E+03
   409   0.146135E+04   0.134055E+02  -0.397124E+02   0.810323E+06   0.248849E+03
   410   0.146778E+04   0.132948E+02  -0.406122E+02   0.806271E+06   0.244309E+03
   411   0.147448E+04   0.131829E+02  -0.414840E+02   0.802244E+06   0.239761E+03
   412   0.148132E+04   0.130690E+02  -0.423290E+02   0.798243E+06   0.235206E+03
   413   0.148835E+04   0.129532E+02  -0.431462E+02   0.794267E+06   0.230648E+03
   414   0.149551E+04   0.128356E+02  -0.439360E+02   0.790316E+06   0.226090E+03
   415   0.150295E+04   0.127168E+02  -0.446967E+02   0.786389E+06   0.221534E+03
   416   0.151051E+04   0.125955E+02  -0.454301E+02   0.782487E+06   0.216983E+03
   417   0.151819E+04   0.124731E+02  -0.461359E+02   0.778610E+06   0.212440E+03
   418   0.152607E+04   0.123475E+02  -0.468117E+02   0.774757E+06   0.207909E+03
   419   0.153414E+04   0.122217E+02  -0.474587E+02   0.770928E+06   0.203391E+03
   420   0.154234E+04   0.120950E+02  -0.480771E+02   0.767123E+06   0.198891E+03
   421   0.155073E+04   0.119666E+02  -0.486661E+02   0.763341E+06   0.194410E+03
   422   0.155924E+04   0.118366E+02  -0.492268E+02   0.759584E+06   0.189952E+03
   423   0.156779E+04   0.117051E+02  -0.497574E+02   0.755850E+06   0.185519E+03
   424   0.157646E+04   0.115728E+02  -0.502591E+02   0.752139E+06   0.181115E+03
   425   0.158532E+04   0.114389E+02  -0.507301E+02   0.748452E+06   0.176742E+03
   426   0.159430E+04   0.113051E+02  -0.511715E+02   0.744787E+06   0.172404E+03
   427   0.160331E+04   0.111699E+02  -0.515847E+02   0.741146E+06   0.168103E+03
   428   0.161245E+04   0.110340E+02  -0.519662E+02   0.737527E+06   0.163842E+03
   429   0.162162E+04   0.108975E+02  -0.523181E+02   0.733931E+06   0.159623E+03
   430   0.163097E+04   0.107612E+02  -0.526408E+02   0.730357E+06   0.155451E+03
   431   0.164037E+04   0.106236E+02  -0.529332E+02   0.726806E+06   0.151328E+03
   432   0.164972E+04   0.104855E+02  -0.531964E+02   0.723277E+06   0.147256E+03
   433   0.165926E+04   0.103484E+02  -0.534281E+02   0.719769E+06   0.143238E+03
   434   0.166876E+04   0.102101E+02  -0.536316E+02   0.716284E+06   0.139279E+03
   435   0.167830E+04   0.100729E+02  -0.538051E+02   0.712820E+06   0.135379E+03
   436   0.168794E+04   0.993537E+01  -0.539490E+02   0.709377E+06   0.131543E+03
   437   0.169761E+04   0.979748E+01  -0.540623E+02   0.705956E+06   0.127772E+03
   438   0.170724E+04   0.966004E+01  -0.541455E+02   0.702556E+06   0.124071E+03
   439   0.171698E+04   0.952383E+01  -0.542004E+02   0.699177E+06   0.120442E+03
   440   0.172667E+04   0.938739E+01  -0.542246E+02   0.695819E+06   0.116888E+03
   441   0.173638E+04   0.925150E+01  -0.542207E+02   0.692482E+06   0.113411E+03
   442   0.174598E+04   0.911620E+01  -0.541869E+02   0.689165E+06   0.110015E+03
   443   0.175568E+04   0.898227E+01  -0.541245E+02   0.685868E+06   0.106702E+03
   444   0.176533E+04   0.884974E+01  -0.540323E+02   0.682592E+06   0.103476E+03
   445   0.177493E+04   0.871642E+01  -0.539115E+02   0.679336E+06   0.100339E+03
   446   0.178441E+04   0.858606E+01  -0.537612E+02   0.676100E+06   0.972949E+02
   447   0.179391E+04   0.845720E+01  -0.535839E+02   0.672883E+06   0.943453E+02
   448   0.180328E+04   0.832840E+01  -0.533787E+02   0.669687E+06   0.914938E+02
   449   0.181268E+04   0.820192E+01  -0.531445E+02   0.666509E+06   0.887432E+02
   450   0.182202E+04   0.807780E+01  -0.528839E+02   0.663351E+06   0.860963E+02
   451   0.183124E+04   0.795457E+01  -0.525952E+02   0.660212E+06   0.835554E+02
   452   0.184033E+04   0.783370E+01  -0.522810E+02   0.657092E+06   0.811192E+02
   453   0.184944E+04   0.771515E+01  -0.519394E+02   0.653991E+06   0.787859E+02
   454   0.185837E+04   0.759815E+01  -0.515723E+02   0.650909E+06   0.765537E+02
   455   0.186717E+04   0.748340E+01  -0.511801E+02   0.647846E+06   0.744205E+02
   456   0.187602E+04   0.737013E+01  -0.507565E+02   0.644801E+06   0.723846E+02
   457   0.188461E+04   0.725979E+01  -0.503160E+02   0.641774E+06   0.704440E+02
   458   0.189317E+04   0.715160E+01  -0.498404E+02   0.638766E+06   0.685969E+02
   459   0.190162E+04   0.704628E+01  -0.493457E+02   0.635776E+06   0.668413E+02
   460   0.190998E+04   0.694230E+01  -0.488264E+02   0.632805E+06   0.651754E+02
   461   0.191817E+04   0.684111E+01  -0.482835E+02   0.629851E+06   0.635972E+02
   462   0.192626E+04   0.674194E+01  -0.477115E+02   0.626915E+06   0.621049E+02
   463   0.193420E+04   0.664623E+01  -0.471294E+02   0.623997E+06   0.606966E+02
   464   0.194197E+04   0.655322E+01  -0.465078E+02   0.621097E+06   0.593704E+02
   465   0.194959E+04   0.646287E+01  -0.458768E+02   0.618214E+06   0.581244E+02
   466   0.195713E+04   0.637439E+01  -0.452146E+02   0.615348E+06   0.569567E+02
   467   0.196459E+04   0.628925E+01  -0.445364E+02   0.612500E+06   0.558654E+02
   468   0.197184E+04   0.620741E+01  -0.438350E+02   0.609669E+06   0.548486E+02
   469   0.197894E+04   0.612735E+01  -0.431184E+02   0.606856E+06   0.539045E+02
   470   0.198598E+04   0.605126E+01  -0.423796E+02   0.604059E+06   0.530311E+02
   471   0.199266E+04   0.597910E+01  -0.416188E+02   0.601279E+06   0.522265E+02
   472   0.199935E+04   0.590937E+01  -0.408438E+02   0.598516E+06   0.514890E+02
   473   0.200584E+04   0.584277E+01  -0.400478E+02   0.595769E+06   0.508164E+02
   474   0.201221E+04   0.578000E+01  -0.392384E+02   0.593039E+06   0.502071E+02
   475   0.201845E+04   0.571955E+01  -0.384086E+02   0.590326E+06   0.496591E+02
   476   0.202442E+04   0.566362E+01  -0.375611E+02   0.587629E+06   0.491704E+02
   477   0.203021E+04   0.561067E+01  -0.367059E+02   0.584948E+06   0.487392E+02
   478   0.203588E+04   0.556069E+01  -0.358247E+02   0.582283E+06   0.483637E+02
   479   0.204137E+04   0.551511E+01  -0.349426E+02   0.579634E+06   0.480418E+02
   480   0.204668E+04   0.547317E+01  -0.340404E+02   0.577001E+06   0.477718E+02
   481   0.205181E+04   0.543482E+01  -0.331225E+02   0.574383E+06   0.475517E+02
   482   0.205684E+04   0.540079E+01  -0.321951E+02   0.571781E+06   0.473797E+02
   483   0.206156E+04   0.537028E+01  -0.312607E+02   0.569195E+06   0.472538E+02
   484   0.206603E+04   0.534402E+01  -0.303139E+02   0.566624E+06   0.471722E+02
   485   0.207049E+04   0.532122E+01  -0.293565E+02   0.564069E+06   0.471329E+02
   486   0.207471E+04   0.530333E+01  -0.283911E+02   0.561528E+06   0.471341E+02
   487   0.207871E+04   0.528958E+01  -0.274182E+02   0.559003E+06   0.471739E+02
   488   0.208247E+04   0.527919E+01  -0.264373E+02   0.556493E+06   0.472504E+02
   489   0.208609E+04   0.527361E+01  -0.254503E+02   0.553997E+06   0.473616E+02
   490   0.208956E+04   0.527282E+01  -0.244569E+02   0.551516E+06   0.475058E+02
   491   0.209266E+04   0.527602E+01  -0.234604E+02   0.549050E+06   0.476810E+02
   492   0.209570E+04   0.528394E+01  -0.224605E+02   0.546598E+06   0.478853E+02
   493   0.209853E+04   0.529504E+01  -0.214561E+02   0.544161E+06   0.481169E+02
   494   0.210115E+04   0.531228E+01  -0.204512E+02   0.541738E+06   0.483738E+02
   495   0.210349E+04   0.533338E+01  -0.194448E+02   0.539329E+06   0.486541E+02
   496   0.210563E+04   0.535979E+01  -0.184387E+02   0.536934E+06   0.489560E+02
   497   0.210757E+04   0.539075E+01  -0.174326E+02   0.534553E+06   0.492776E+02
   498   0.210932E+04   0.542547E+01  -0.164298E+02   0.532186E+06   0.496170E+02
   499   0.211095E+04   0.546615E+01  -0.154278E+02   0.529832E+06   0.499722E+02
   500   0.211232E+04   0.551053E+01  -0.144313E+02   0.527492E+06   0.503414E+02
   501   0.211336E+04   0.556078E+01  -0.134393E+02   0.525166E+06   0.507230E+02
   502   0.211437E+04   0.561610E+01  -0.124515E+02   0.522853E+06   0.511168E+02
   503   0.211505E+04   0.567564E+01  -0.114701E+02   0.520553E+06   0.515227E+02
   504   0.211548E+04   0.574006E+01  -0.104934E+02   0.518267E+06   0.519407E+02
   505   0.211590E+04   0.581002E+01  -0.952485E+01   0.515994E+06   0.523709E+02
   506   0.211593E+04   0.588483E+01  -0.856211E+01   0.513733E+06   0.528132E+02
   507   0.211587E+04   0.596411E+01  -0.760720E+01   0.511486E+06   0.532678E+02
   508   0.211551E+04   0.604880E+01  -0.665919E+01   0.509252E+06   0.537345E+02
   509   0.211500E+04   0.613786E+01  -0.572086E+01   0.507031E+06   0.542135E+02
   510   0.211419E+04   0.623187E+01  -0.479130E+01   0.504822E+06   0.547048E+02
   511   0.211331E+04   0.633043E+01  -0.387031E+01   0.502627E+06   0.552083E+02
   512   0.211215E+04   0.643391E+01  -0.295919E+01   0.500443E+06   0.557240E+02
   513   0.211084E+04   0.654199E+01  -0.205925E+01   0.498273E+06   0.562521E+02
   514   0.210934E+04   0.665488E+01  -0.117030E+01   0.496115E+06   0.567924E+02
   515   0.210763E+04   0.677242E+01  -0.292148E+00   0.493969E+06   0.573451E+02
   516   0.210572E+04   0.689460E+01   0.573900E+00   0.491836E+06   0.579101E+02
   517   0.210354E+04   0.702147E+01   0.142729E+01   0.489715E+06   0.584875E+02
   518   0.210125E+04   0.715280E+01   0.226746E+01   0.487606E+06   0.590772E+02
   519   0.209885E+04   0.728872E+01   0.309534E+01   0.485510E+06   0.596794E+02
   520   0.209619E+04   0.742907E+01   0.390814E+01   0.483425E+06   0.602939E+02
   521   0.209328E+04   0.757384E+01   0.470606E+01   0.481353E+06   0.609208E+02
   522   0.209020E+04   0.772315E+01   0.548927E+01   0.479292E+06   0.615602E+02
   523   0.208702E+04   0.787677E+01   0.625648E+01   0.477243E+06   0.622120E+02
   524   0.208367E+04   0.803462E+01   0.700713E+01   0.475206E+06   0.628763E+02
   525   0.208002E+04   0.819675E+01   0.774215E+01   0.473181E+06   0.635530E+02
   526   0.207628E+04   0.836308E+01   0.845948E+01   0.471167E+06   0.642423E+02
   527   0.207254E+04   0.853351E+01   0.915859E+01   0.469165E+06   0.649440E+02
   528   0.206849E+04   0.870795E+01   0.983817E+01   0.467174E+06   0.656583E+02
   529   0.206431E+04   0.888662E+01   0.104999E+02   0.465195E+06   0.663851E+02
   530   0.205991E+04   0.906921E+01   0.111402E+02   0.463227E+06   0.671245E+02
   531   0.205559E+04   0.925555E+01   0.117623E+02   0.461270E+06   0.678765E+02
   532   0.205092E+04   0.944585E+01   0.123626E+02   0.459325E+06   0.686410E+02
   533   0.204611E+04   0.963987E+01   0.129414E+02   0.457390E+06   0.694182E+02
   534   0.204119E+04   0.983759E+01   0.134980E+02   0.455467E+06   0.702080E+02
   535   0.203614E+04   0.100390E+02   0.140319E+02   0.453554E+06   0.710104E+02
   536   0.203097E+04   0.102439E+02   0.145433E+02   0.451653E+06   0.718255E+02
   537   0.202577E+04   0.104522E+02   0.150309E+02   0.449762E+06   0.726532E+02
   538   0.202031E+04   0.106640E+02   0.154942E+02   0.447882E+06   0.734936E+02
   539   0.201481E+04   0.108790E+02   0.159325E+02   0.446012E+06   0.743468E+02
   540   0.200922E+04   0.110974E+02   0.163454E+02   0.444153E+06   0.752126E+02
   541   0.200346E+04   0.113187E+02   0.167329E+02   0.442305E+06   0.760912E+02
   542   0.199767E+04   0.115432E+02   0.170932E+02   0.440467E+06   0.769825E+02
   543   0.199173E+04   0.117706E+02   0.174267E+02   0.438640E+06   0.778866E+02
   544   0.198577E+04   0.120009E+02   0.177327E+02   0.436822E+06   0.788035E+02
   545   0.197966E+04   0.122340E+02   0.180109E+02   0.435015E+06   0.797331E+02
   546   0.197354E+04   0.124694E+02   0.182603E+02   0.433218E+06   0.806756E+02
   547   0.196728E+04   0.127074E+02   0.184808E+02   0.431431E+06   0.816309E+02
   548   0.196102E+04   0.129479E+02   0.186717E+02   0.429654E+06   0.825991E+02
   549   0.195470E+04   0.131908E+02   0.188323E+02   0.427887E+06   0.835801E+02
   550   0.194832E+04   0.134359E+02   0.189623E+02   0.426130E+06   0.845739E+02
