#    L    TT             EE             BB             TE          
   394   0.139210E+04   0.147699E+02   0.353653E-04  -0.231707E+02
   395   0.139489E+04   0.146971E+02   0.353127E-04  -0.244372E+02
   396   0.139806E+04   0.146218E+02   0.352531E-04  -0.256817E+02
   397   0.140139E+04   0.145440E+02   0.351862E-04  -0.269056E+02
   398   0.140508E+04   0.144629E+02   0.351116E-04  -0.281075E+02
   399   0.140900E+04   0.143794E+02   0.350291E-04  -0.292866E+02
   400   0.141313E+04   0.142936E+02   0.349384E-04  -0.304421E+02
   401   0.141755E+04   0.142046E+02   0.348393E-04  -0.315735E+02
   402   0.142225E+04   0.141126E+02   0.347320E-04  -0.326803E+02
   403   0.142716E+04   0.140191E+02   0.346167E-04  -0.337622E+02
   404   0.143228E+04   0.139226E+02   0.344937E-04  -0.348182E+02
   405   0.143768E+04   0.138231E+02   0.343632E-04  -0.358495E+02
   406   0.144322E+04   0.137223E+02   0.342256E-04  -0.368544E+02
   407   0.144903E+04   0.136185E+02   0.340811E-04  -0.378347E+02
   408   0.145505E+04   0.135127E+02   0.339299E-04  -0.387865E+02
   409   0.146135E+04   0.134055E+02   0.337723E-04  -0.397125E+02
   410   0.146778E+04   0.132949E+02   0.336086E-04  -0.406122E+02
   411   0.147449E+04   0.131830E+02   0.334391E-04  -0.414840E+02
   412   0.148132E+04   0.130691E+02   0.332640E-04  -0.423290E+02
   413   0.148836E+04   0.129533E+02   0.330835E-04  -0.431462E+02
   414   0.149552E+04   0.128356E+02   0.328980E-04  -0.439360E+02
   415   0.150295E+04   0.127169E+02   0.327077E-04  -0.446967E+02
   416   0.151051E+04   0.125955E+02   0.325129E-04  -0.454301E+02
   417   0.151819E+04   0.124732E+02   0.323138E-04  -0.461360E+02
   418   0.152607E+04   0.123476E+02   0.321107E-04  -0.468118E+02
   419   0.153415E+04   0.122218E+02   0.319038E-04  -0.474587E+02
   420   0.154234E+04   0.120950E+02   0.316935E-04  -0.480771E+02
   421   0.155073E+04   0.119667E+02   0.314799E-04  -0.486661E+02
   422   0.155924E+04   0.118367E+02   0.312635E-04  -0.492268E+02
   423   0.156779E+04   0.117052E+02   0.310443E-04  -0.497574E+02
   424   0.157646E+04   0.115728E+02   0.308227E-04  -0.502590E+02
   425   0.158532E+04   0.114390E+02   0.305989E-04  -0.507300E+02
   426   0.159430E+04   0.113052E+02   0.303733E-04  -0.511715E+02
   427   0.160332E+04   0.111700E+02   0.301460E-04  -0.515846E+02
   428   0.161245E+04   0.110341E+02   0.299174E-04  -0.519662E+02
   429   0.162162E+04   0.108976E+02   0.296877E-04  -0.523180E+02
   430   0.163098E+04   0.107613E+02   0.294571E-04  -0.526407E+02
   431   0.164037E+04   0.106237E+02   0.292260E-04  -0.529331E+02
   432   0.164973E+04   0.104856E+02   0.289946E-04  -0.531963E+02
   433   0.165927E+04   0.103485E+02   0.287631E-04  -0.534280E+02
   434   0.166877E+04   0.102102E+02   0.285318E-04  -0.536315E+02
   435   0.167830E+04   0.100730E+02   0.283011E-04  -0.538049E+02
   436   0.168794E+04   0.993543E+01   0.280711E-04  -0.539489E+02
   437   0.169761E+04   0.979754E+01   0.278421E-04  -0.540622E+02
   438   0.170724E+04   0.966010E+01   0.276143E-04  -0.541453E+02
   439   0.171698E+04   0.952389E+01   0.273882E-04  -0.542003E+02
   440   0.172667E+04   0.938745E+01   0.271638E-04  -0.542245E+02
   441   0.173639E+04   0.925156E+01   0.269415E-04  -0.542206E+02
   442   0.174598E+04   0.911626E+01   0.267215E-04  -0.541868E+02
   443   0.175568E+04   0.898233E+01   0.265042E-04  -0.541243E+02
   444   0.176533E+04   0.884980E+01   0.262897E-04  -0.540321E+02
   445   0.177493E+04   0.871648E+01   0.260783E-04  -0.539114E+02
   446   0.178441E+04   0.858611E+01   0.258703E-04  -0.537610E+02
   447   0.179391E+04   0.845726E+01   0.256660E-04  -0.535838E+02
   448   0.180329E+04   0.832846E+01   0.254656E-04  -0.533785E+02
   449   0.181268E+04   0.820198E+01   0.252694E-04  -0.531443E+02
   450   0.182202E+04   0.807786E+01   0.250777E-04  -0.528837E+02
   451   0.183124E+04   0.795463E+01   0.248906E-04  -0.525950E+02
   452   0.184033E+04   0.783375E+01   0.247081E-04  -0.522807E+02
   453   0.184945E+04   0.771520E+01   0.245303E-04  -0.519392E+02
   454   0.185837E+04   0.759820E+01   0.243570E-04  -0.515721E+02
   455   0.186718E+04   0.748345E+01   0.241882E-04  -0.511799E+02
   456   0.187602E+04   0.737018E+01   0.240238E-04  -0.507563E+02
   457   0.188461E+04   0.725984E+01   0.238638E-04  -0.503158E+02
   458   0.189317E+04   0.715166E+01   0.237081E-04  -0.498402E+02
   459   0.190162E+04   0.704633E+01   0.235566E-04  -0.493455E+02
   460   0.190998E+04   0.694235E+01   0.234094E-04  -0.488262E+02
   461   0.191817E+04   0.684116E+01   0.232662E-04  -0.482833E+02
   462   0.192627E+04   0.674199E+01   0.231272E-04  -0.477113E+02
   463   0.193420E+04   0.664628E+01   0.229922E-04  -0.471292E+02
   464   0.194197E+04   0.655327E+01   0.228612E-04  -0.465076E+02
   465   0.194959E+04   0.646291E+01   0.227341E-04  -0.458766E+02
   466   0.195713E+04   0.637444E+01   0.226108E-04  -0.452144E+02
   467   0.196460E+04   0.628930E+01   0.224913E-04  -0.445361E+02
   468   0.197184E+04   0.620745E+01   0.223756E-04  -0.438348E+02
   469   0.197894E+04   0.612739E+01   0.222635E-04  -0.431182E+02
   470   0.198598E+04   0.605130E+01   0.221551E-04  -0.423793E+02
   471   0.199266E+04   0.597915E+01   0.220502E-04  -0.416185E+02
   472   0.199935E+04   0.590942E+01   0.219489E-04  -0.408436E+02
   473   0.200584E+04   0.584281E+01   0.218510E-04  -0.400476E+02
   474   0.201221E+04   0.578004E+01   0.217565E-04  -0.392382E+02
   475   0.201845E+04   0.571960E+01   0.216653E-04  -0.384084E+02
   476   0.202443E+04   0.566366E+01   0.215774E-04  -0.375609E+02
   477   0.203021E+04   0.561071E+01   0.214928E-04  -0.367057E+02
   478   0.203588E+04   0.556073E+01   0.214113E-04  -0.358245E+02
   479   0.204137E+04   0.551515E+01   0.213329E-04  -0.349424E+02
   480   0.204668E+04   0.547321E+01   0.212576E-04  -0.340403E+02
   481   0.205181E+04   0.543486E+01   0.211852E-04  -0.331223E+02
   482   0.205685E+04   0.540083E+01   0.211158E-04  -0.321949E+02
   483   0.206156E+04   0.537032E+01   0.210493E-04  -0.312605E+02
   484   0.206604E+04   0.534405E+01   0.209856E-04  -0.303137E+02
   485   0.207049E+04   0.532125E+01   0.209246E-04  -0.293563E+02
   486   0.207472E+04   0.530336E+01   0.208664E-04  -0.283910E+02
   487   0.207871E+04   0.528961E+01   0.208108E-04  -0.274180E+02
   488   0.208248E+04   0.527922E+01   0.207578E-04  -0.264371E+02
   489   0.208609E+04   0.527365E+01   0.207073E-04  -0.254502E+02
   490   0.208956E+04   0.527285E+01   0.206593E-04  -0.244568E+02
   491   0.209267E+04   0.527605E+01   0.206138E-04  -0.234603E+02
   492   0.209571E+04   0.528397E+01   0.205706E-04  -0.224604E+02
   493   0.209853E+04   0.529507E+01   0.205297E-04  -0.214559E+02
   494   0.210115E+04   0.531231E+01   0.204910E-04  -0.204510E+02
   495   0.210349E+04   0.533341E+01   0.204546E-04  -0.194446E+02
   496   0.210563E+04   0.535982E+01   0.204202E-04  -0.184386E+02
   497   0.210758E+04   0.539078E+01   0.203880E-04  -0.174324E+02
   498   0.210932E+04   0.542550E+01   0.203578E-04  -0.164297E+02
   499   0.211096E+04   0.546618E+01   0.203295E-04  -0.154276E+02
   500   0.211233E+04   0.551055E+01   0.203031E-04  -0.144312E+02
   501   0.211336E+04   0.556081E+01   0.202786E-04  -0.134392E+02
   502   0.211437E+04   0.561612E+01   0.202558E-04  -0.124514E+02
   503   0.211505E+04   0.567567E+01   0.202347E-04  -0.114700E+02
   504   0.211549E+04   0.574009E+01   0.202151E-04  -0.104933E+02
   505   0.211590E+04   0.581005E+01   0.201970E-04  -0.952475E+01
   506   0.211593E+04   0.588486E+01   0.201802E-04  -0.856201E+01
   507   0.211588E+04   0.596414E+01   0.201647E-04  -0.760710E+01
   508   0.211552E+04   0.604883E+01   0.201504E-04  -0.665909E+01
   509   0.211500E+04   0.613789E+01   0.201371E-04  -0.572077E+01
   510   0.211420E+04   0.623190E+01   0.201248E-04  -0.479121E+01
   511   0.211332E+04   0.633046E+01   0.201133E-04  -0.387022E+01
   512   0.211215E+04   0.643393E+01   0.201027E-04  -0.295911E+01
   513   0.211085E+04   0.654202E+01   0.200927E-04  -0.205917E+01
   514   0.210934E+04   0.665491E+01   0.200833E-04  -0.117022E+01
   515   0.210763E+04   0.677245E+01   0.200743E-04  -0.292072E+00
   516   0.210572E+04   0.689463E+01   0.200657E-04   0.573973E+00
   517   0.210355E+04   0.702150E+01   0.200575E-04   0.142736E+01
   518   0.210126E+04   0.715283E+01   0.200494E-04   0.226752E+01
   519   0.209885E+04   0.728875E+01   0.200414E-04   0.309540E+01
   520   0.209619E+04   0.742910E+01   0.200333E-04   0.390821E+01
   521   0.209328E+04   0.757386E+01   0.200252E-04   0.470612E+01
   522   0.209020E+04   0.772318E+01   0.200169E-04   0.548933E+01
   523   0.208702E+04   0.787680E+01   0.200082E-04   0.625654E+01
   524   0.208368E+04   0.803465E+01   0.199992E-04   0.700718E+01
   525   0.208002E+04   0.819678E+01   0.199896E-04   0.774220E+01
   526   0.207628E+04   0.836310E+01   0.199795E-04   0.845953E+01
   527   0.207254E+04   0.853353E+01   0.199687E-04   0.915864E+01
   528   0.206850E+04   0.870798E+01   0.199571E-04   0.983821E+01
   529   0.206431E+04   0.888665E+01   0.199445E-04   0.104999E+02
   530   0.205991E+04   0.906924E+01   0.199310E-04   0.111402E+02
   531   0.205559E+04   0.925558E+01   0.199164E-04   0.117623E+02
   532   0.205092E+04   0.944588E+01   0.199007E-04   0.123627E+02
   533   0.204612E+04   0.963990E+01   0.198836E-04   0.129414E+02
   534   0.204119E+04   0.983762E+01   0.198652E-04   0.134980E+02
   535   0.203614E+04   0.100390E+02   0.198453E-04   0.140319E+02
   536   0.203098E+04   0.102439E+02   0.198238E-04   0.145434E+02
   537   0.202577E+04   0.104522E+02   0.198006E-04   0.150310E+02
   538   0.202031E+04   0.106641E+02   0.197757E-04   0.154942E+02
   539   0.201482E+04   0.108790E+02   0.197489E-04   0.159326E+02
   540   0.200922E+04   0.110974E+02   0.197201E-04   0.163454E+02
   541   0.200346E+04   0.113188E+02   0.196893E-04   0.167330E+02
   542   0.199768E+04   0.115432E+02   0.196563E-04   0.170932E+02
   543   0.199173E+04   0.117707E+02   0.196211E-04   0.174267E+02
   544   0.198577E+04   0.120010E+02   0.195835E-04   0.177328E+02
   545   0.197966E+04   0.122340E+02   0.195434E-04   0.180109E+02
   546   0.197354E+04   0.124695E+02   0.195008E-04   0.182603E+02
   547   0.196728E+04   0.127075E+02   0.194555E-04   0.184809E+02
   548   0.196103E+04   0.129480E+02   0.194075E-04   0.186717E+02
   549   0.195471E+04   0.131908E+02   0.193567E-04   0.188323E+02
   550   0.194832E+04   0.134360E+02   0.193029E-04   0.189623E+02
   551   0.194196E+04   0.136833E+02   0.192461E-04   0.190613E+02
   552   0.193546E+04   0.139328E+02   0.191863E-04   0.191289E+02
   553   0.192899E+04   0.141830E+02   0.191238E-04   0.191654E+02
   554   0.192245E+04   0.144367E+02   0.190584E-04   0.191707E+02
   555   0.191587E+04   0.146917E+02   0.189905E-04   0.191446E+02
   556   0.190922E+04   0.149486E+02   0.189199E-04   0.190877E+02
   557   0.190260E+04   0.152068E+02   0.188470E-04   0.189987E+02
   558   0.189592E+04   0.154676E+02   0.187716E-04   0.188790E+02
   559   0.188918E+04   0.157288E+02   0.186941E-04   0.187285E+02
   560   0.188254E+04   0.159910E+02   0.186143E-04   0.185462E+02
   561   0.187570E+04   0.162550E+02   0.185326E-04   0.183330E+02
   562   0.186902E+04   0.165207E+02   0.184488E-04   0.180886E+02
   563   0.186229E+04   0.167867E+02   0.183632E-04   0.178153E+02
   564   0.185558E+04   0.170550E+02   0.182759E-04   0.175084E+02
   565   0.184882E+04   0.173226E+02   0.181869E-04   0.171723E+02
   566   0.184208E+04   0.175918E+02   0.180963E-04   0.168048E+02
   567   0.183536E+04   0.178610E+02   0.180043E-04   0.164072E+02
   568   0.182866E+04   0.181317E+02   0.179109E-04   0.159787E+02
   569   0.182191E+04   0.184031E+02   0.178163E-04   0.155221E+02
   570   0.181526E+04   0.186743E+02   0.177205E-04   0.150330E+02
   571   0.180855E+04   0.189462E+02   0.176236E-04   0.145141E+02
   572   0.180187E+04   0.192178E+02   0.175258E-04   0.139663E+02
   573   0.179528E+04   0.194892E+02   0.174271E-04   0.133877E+02
   574   0.178872E+04   0.197611E+02   0.173276E-04   0.127807E+02
   575   0.178218E+04   0.200318E+02   0.172275E-04   0.121436E+02
   576   0.177573E+04   0.203030E+02   0.171267E-04   0.114786E+02
   577   0.176924E+04   0.205737E+02   0.170256E-04   0.107849E+02
   578   0.176284E+04   0.208432E+02   0.169240E-04   0.100623E+02
   579   0.175654E+04   0.211130E+02   0.168222E-04   0.931218E+01
   580   0.175034E+04   0.213815E+02   0.167201E-04   0.853307E+01
   581   0.174402E+04   0.216486E+02   0.166181E-04   0.772782E+01
   582   0.173787E+04   0.219151E+02   0.165160E-04   0.689483E+01
   583   0.173182E+04   0.221802E+02   0.164140E-04   0.603403E+01
   584   0.172587E+04   0.224439E+02   0.163123E-04   0.514754E+01
   585   0.172001E+04   0.227060E+02   0.162109E-04   0.423454E+01
   586   0.171419E+04   0.229658E+02   0.161099E-04   0.329568E+01
   587   0.170853E+04   0.232248E+02   0.160094E-04   0.233161E+01
   588   0.170291E+04   0.234813E+02   0.159096E-04   0.134150E+01
   589   0.169738E+04   0.237362E+02   0.158104E-04   0.327484E+00
   590   0.169195E+04   0.239879E+02   0.157121E-04  -0.710529E+00
   591   0.168670E+04   0.242386E+02   0.156147E-04  -0.177263E+01
   592   0.168156E+04   0.244852E+02   0.155182E-04  -0.285890E+01
   593   0.167651E+04   0.247307E+02   0.154229E-04  -0.396647E+01
   594   0.167149E+04   0.249729E+02   0.153288E-04  -0.509765E+01
   595   0.166664E+04   0.252108E+02   0.152360E-04  -0.624957E+01
   596   0.166205E+04   0.254475E+02   0.151446E-04  -0.742380E+01
   597   0.165756E+04   0.256785E+02   0.150547E-04  -0.861820E+01
   598   0.165339E+04   0.259074E+02   0.149665E-04  -0.983286E+01
   599   0.164925E+04   0.261327E+02   0.148799E-04  -0.110664E+02
   600   0.164522E+04   0.263543E+02   0.147951E-04  -0.123196E+02
   601   0.164136E+04   0.265723E+02   0.147122E-04  -0.135912E+02
   602   0.163768E+04   0.267852E+02   0.146311E-04  -0.148814E+02
   603   0.163409E+04   0.269952E+02   0.145520E-04  -0.161876E+02
   604   0.163081E+04   0.272003E+02   0.144746E-04  -0.175115E+02
   605   0.162763E+04   0.274013E+02   0.143991E-04  -0.188520E+02
   606   0.162467E+04   0.275982E+02   0.143253E-04  -0.202087E+02
   607   0.162165E+04   0.277911E+02   0.142532E-04  -0.215812E+02
   608   0.161900E+04   0.279800E+02   0.141829E-04  -0.229690E+02
   609   0.161657E+04   0.281636E+02   0.141144E-04  -0.243717E+02
   610   0.161420E+04   0.283428E+02   0.140474E-04  -0.257888E+02
   611   0.161205E+04   0.285181E+02   0.139822E-04  -0.272193E+02
   612   0.161011E+04   0.286899E+02   0.139186E-04  -0.286618E+02
   613   0.160823E+04   0.288544E+02   0.138565E-04  -0.301184E+02
   614   0.160661E+04   0.290161E+02   0.137961E-04  -0.315869E+02
   615   0.160513E+04   0.291722E+02   0.137372E-04  -0.330663E+02
   616   0.160383E+04   0.293249E+02   0.136799E-04  -0.345561E+02
   617   0.160280E+04   0.294729E+02   0.136240E-04  -0.360559E+02
   618   0.160188E+04   0.296162E+02   0.135697E-04  -0.375661E+02
   619   0.160107E+04   0.297556E+02   0.135168E-04  -0.390831E+02
   620   0.160058E+04   0.298883E+02   0.134654E-04  -0.406089E+02
   621   0.160011E+04   0.300172E+02   0.134153E-04  -0.421423E+02
   622   0.159989E+04   0.301410E+02   0.133667E-04  -0.436828E+02
   623   0.159991E+04   0.302589E+02   0.133194E-04  -0.452277E+02
   624   0.160002E+04   0.303719E+02   0.132735E-04  -0.467782E+02
   625   0.160029E+04   0.304800E+02   0.132288E-04  -0.483338E+02
   626   0.160078E+04   0.305832E+02   0.131855E-04  -0.498925E+02
   627   0.160150E+04   0.306809E+02   0.131434E-04  -0.514541E+02
   628   0.160236E+04   0.307731E+02   0.131026E-04  -0.530180E+02
   629   0.160344E+04   0.308600E+02   0.130630E-04  -0.545831E+02
   630   0.160458E+04   0.309415E+02   0.130246E-04  -0.561496E+02
   631   0.160593E+04   0.310178E+02   0.129873E-04  -0.577143E+02
   632   0.160756E+04   0.310883E+02   0.129512E-04  -0.592788E+02
   633   0.160925E+04   0.311544E+02   0.129163E-04  -0.608406E+02
   634   0.161120E+04   0.312132E+02   0.128824E-04  -0.623992E+02
   635   0.161334E+04   0.312678E+02   0.128496E-04  -0.639538E+02
   636   0.161553E+04   0.313176E+02   0.128178E-04  -0.655034E+02
   637   0.161798E+04   0.313596E+02   0.127871E-04  -0.670480E+02
   638   0.162060E+04   0.313977E+02   0.127573E-04  -0.685852E+02
   639   0.162340E+04   0.314288E+02   0.127286E-04  -0.701154E+02
   640   0.162638E+04   0.314554E+02   0.127008E-04  -0.716366E+02
   641   0.162953E+04   0.314760E+02   0.126739E-04  -0.731485E+02
   642   0.163276E+04   0.314899E+02   0.126479E-04  -0.746498E+02
   643   0.163623E+04   0.314994E+02   0.126228E-04  -0.761396E+02
   644   0.163994E+04   0.315010E+02   0.125986E-04  -0.776168E+02
   645   0.164372E+04   0.314976E+02   0.125752E-04  -0.790808E+02
   646   0.164765E+04   0.314886E+02   0.125526E-04  -0.805304E+02
   647   0.165188E+04   0.314732E+02   0.125307E-04  -0.819650E+02
   648   0.165610E+04   0.314524E+02   0.125097E-04  -0.833822E+02
   649   0.166061E+04   0.314247E+02   0.124893E-04  -0.847825E+02
   650   0.166525E+04   0.313909E+02   0.124697E-04  -0.861639E+02
   651   0.167002E+04   0.313526E+02   0.124508E-04  -0.875260E+02
   652   0.167491E+04   0.313077E+02   0.124325E-04  -0.888684E+02
   653   0.168008E+04   0.312555E+02   0.124148E-04  -0.901899E+02
   654   0.168529E+04   0.311984E+02   0.123976E-04  -0.914901E+02
   655   0.169062E+04   0.311359E+02   0.123811E-04  -0.927700E+02
   656   0.169621E+04   0.310672E+02   0.123650E-04  -0.940285E+02
   657   0.170190E+04   0.309926E+02   0.123493E-04  -0.952645E+02
   658   0.170762E+04   0.309128E+02   0.123341E-04  -0.964791E+02
   659   0.171366E+04   0.308273E+02   0.123193E-04  -0.976710E+02
   660   0.171980E+04   0.307355E+02   0.123048E-04  -0.988399E+02
   661   0.172603E+04   0.306382E+02   0.122906E-04  -0.999846E+02
   662   0.173243E+04   0.305363E+02   0.122767E-04  -0.101107E+03
   663   0.173890E+04   0.304292E+02   0.122631E-04  -0.102206E+03
   664   0.174553E+04   0.303156E+02   0.122496E-04  -0.103279E+03
   665   0.175224E+04   0.301969E+02   0.122363E-04  -0.104328E+03
   666   0.175910E+04   0.300735E+02   0.122231E-04  -0.105352E+03
   667   0.176609E+04   0.299446E+02   0.122100E-04  -0.106350E+03
   668   0.177308E+04   0.298111E+02   0.121969E-04  -0.107323E+03
   669   0.178035E+04   0.296724E+02   0.121838E-04  -0.108270E+03
   670   0.178761E+04   0.295287E+02   0.121708E-04  -0.109188E+03
   671   0.179506E+04   0.293816E+02   0.121576E-04  -0.110080E+03
   672   0.180249E+04   0.292281E+02   0.121443E-04  -0.110945E+03
   673   0.181012E+04   0.290715E+02   0.121309E-04  -0.111781E+03
